Source,Target,combined_score
MT-ND5,NDUFA11,0.999
MT-ND5,NDUFA1,0.999
MT-ND6,NDUFB4,0.987
MT-ND6,UQCRC1,0.898
MT-ND6,NDUFB7,0.987
MT-ND6,NDUFS7,0.998
MT-ND6,TARDBP,0.818
MT-ND6,NDUFA2,0.993
MT-ND6,NDUFA10,0.997
MT-ND6,NDUFB5,0.996
MT-ND6,NDUFS3,0.999
MT-ND6,SDHA,0.581
MT-ND6,NDUFA9,0.995
MT-ND6,UQCRC2,0.934
MT-ND6,NDUFB10,0.988
MT-ND6,NDUFS6,0.988
MT-ND6,NDUFB9,0.988
MT-ND6,NDUFC2,0.989
MT-ND6,NDUFS4,0.995
MT-ND6,NDUFB8,0.991
MT-ND6,NDUFA7,0.984
MT-ND6,UQCRFS1,0.897
MT-ND6,UQCRH,0.872
MT-ND6,NDUFS8,0.997
MT-ND6,NDUFV2,0.995
MT-ND6,NDUFA12,0.988
MT-ND6,UQCR10,0.878
MT-ND6,NDUFA4,0.819
MT-ND6,NDUFV3,0.991
MT-ND6,NDUFA4L2,0.503
MT-ND6,UQCRB,0.854
MT-ND6,UQCR11,0.857
MT-ND6,PINK1,0.873
MT-ND6,UQCRQ,0.886
MT-ND6,NDUFB2,0.974
MT-ND6,NDUFB1,0.976
MT-ND6,NDUFB3,0.986
MT-ND6,NDUFC1,0.987
MT-ND6,NDUFA6,0.987
MT-ND6,NDUFA5,0.989
MT-ND6,NDUFA8,0.992
MT-ND6,NDUFA11,0.993
MT-ND6,NDUFA13,0.993
MT-ND6,NDUFS2,0.995
MT-ND6,NDUFS1,0.995
MT-ND6,NDUFB6,0.995
MT-ND6,NDUFA1,0.997
MT-ND6,NDUFA3,0.997
MT-ND6,NDUFAB1,0.998
MT-ND6,NDUFV1,0.998
MT-ND6,NDUFS5,0.999
MTOR,RB1CC1,0.982
MTOR,XBP1,0.551
MTOR,PFN1,0.472
MTOR,TRAF2,0.586
MTOR,PIK3C3,0.561
MTOR,WIPI1,0.597
MTOR,TUBB4A,0.994
MTOR,TP53,0.874
MTOR,SOD1,0.44
MTOR,RAB5A,0.428
MTOR,WIPI2,0.69
MTOR,PSMC5,0.994
MTOR,PFN4,0.426
MTOR,ULK1,0.999
MTOR,TBK1,0.722
MTOR,TUBA1B,0.994
MTOR,TUBB,0.995
MTOR,PIK3R4,0.777
MTOR,PFN3,0.424
MTOR,VCP,0.456
MTOR,VDAC1,0.403
MTOR,NCBP1,0.489
MTOR,SEH1L,0.503
MTOR,RAB1A,0.511
MTOR,PINK1,0.584
MTOR,UBQLN1,0.617
MTOR,SEC13,0.655
MTOR,TNF,0.671
MTOR,PRKN,0.781
MTOR,SQSTM1,0.953
MTOR,ULK2,0.986
MTOR,PSMD14,0.994
MTOR,PSMC6,0.994
NCBP1,SETX,0.514
NCBP1,NUP107,0.681
NCBP1,NUP155,0.624
NCBP1,TARDBP,0.441
NCBP1,NUP85,0.579
NCBP1,NUP210,0.503
NCBP1,NXT1,0.487
NCBP1,NUP133,0.695
NCBP1,NUP54,0.591
NCBP1,RANBP2,0.651
NCBP1,NUP205,0.643
NCBP1,NUP35,0.568
NCBP1,NUP93,0.596
NCBP1,NUP98,0.708
NCBP1,SRSF7,0.75
NCBP1,NUP43,0.613
NCBP1,NUP50,0.758
NCBP1,NUP214,0.755
NCBP1,TPR,0.624
NCBP1,NDC1,0.563
NCBP1,NUP188,0.589
NCBP1,SRSF3,0.727
NCBP1,SEC13,0.524
NCBP1,NUP37,0.54
NCBP1,POM121,0.558
NCBP1,POM121C,0.565
NCBP1,SEH1L,0.593
NCBP1,NUP62,0.608
NCBP1,NUP58,0.627
NCBP1,NUP88,0.699
NCBP1,NUP153,0.769
NCBP1,NUP160,0.796
NCBP1,RAE1,0.805
NCBP1,NXF1,0.917
NDC1,NUP107,0.974
NDC1,NUP155,0.992
NDC1,NUP85,0.984
NDC1,NUP210,0.989
NDC1,NXT1,0.519
NDC1,NUP133,0.956
NDC1,NUP54,0.959
NDC1,RANBP2,0.971
NDC1,NUP205,0.993
NDC1,NUP35,0.999
NDC1,NUP93,0.998
NDC1,NUP98,0.943
NDC1,SRSF7,0.416
NDC1,NUP43,0.981
NDC1,NUP50,0.887
NDC1,NUP214,0.975
NDC1,TPR,0.832
NDC1,SRSF3,0.419
NDC1,NXF2B,0.502
NDC1,NXF1,0.559
NDC1,POM121C,0.63
NDC1,POM121,0.706
NDC1,RAE1,0.833
NDC1,SEC13,0.936
NDC1,NUP153,0.94
NDC1,NUP160,0.961
NDC1,NUP58,0.963
NDC1,NUP37,0.964
NDC1,NUP88,0.979
NDC1,NUP188,0.986
NDC1,NUP62,0.987
NDC1,SEH1L,0.988
NDUFA1,NDUFB4,0.999
NDUFA1,UQCRC1,0.922
NDUFA1,NDUFB7,0.999
NDUFA1,NDUFS7,0.999
NDUFA1,TARDBP,0.653
NDUFA1,NDUFA2,0.999
NDUFA1,NDUFA10,0.999
NDUFA1,NDUFB5,0.999
NDUFA1,NDUFS3,0.999
NDUFA1,SDHA,0.666
NDUFA1,NDUFA9,0.998
NDUFA1,UQCRC2,0.942
NDUFA1,NDUFB10,0.999
NDUFA1,NDUFS6,0.999
NDUFA1,NDUFB9,0.999
NDUFA1,NDUFC2,0.998
NDUFA1,NDUFS4,0.999
NDUFA1,NDUFB8,0.999
NDUFA1,NDUFA7,0.999
NDUFA1,UQCRFS1,0.911
NDUFA1,UQCRH,0.954
NDUFA1,NDUFS8,0.999
NDUFA1,NDUFV2,0.999
NDUFA1,NDUFA12,0.999
NDUFA1,UQCR10,0.978
NDUFA1,NDUFA4,0.995
NDUFA1,NDUFV3,0.999
NDUFA1,SDHC,0.605
NDUFA1,NDUFS2,0.999
NDUFA1,SDHD,0.45
NDUFA1,UQCRHL,0.496
NDUFA1,SDHB,0.668
NDUFA1,PINK1,0.683
NDUFA1,NDUFA4L2,0.71
NDUFA1,UQCRB,0.948
NDUFA1,UQCR11,0.974
NDUFA1,UQCRQ,0.982
NDUFA1,NDUFC1,0.998
NDUFA1,NDUFA6,0.999
NDUFA1,NDUFB6,0.999
NDUFA1,NDUFA5,0.999
NDUFA1,NDUFB1,0.999
NDUFA1,NDUFB2,0.999
NDUFA1,NDUFS5,0.999
NDUFA1,NDUFA8,0.999
NDUFA1,NDUFA3,0.999
NDUFA1,NDUFV1,0.999
NDUFA1,NDUFA13,0.999
NDUFA1,NDUFS1,0.999
NDUFA1,NDUFAB1,0.999
NDUFA1,NDUFA11,0.999
NDUFA1,NDUFB3,0.999
NDUFA10,NDUFB4,0.999
NDUFA10,UQCRC1,0.996
NDUFA10,NDUFB7,0.999
NDUFA10,NDUFS7,0.999
NDUFA10,TARDBP,0.685
NDUFA10,NDUFA2,0.999
NDUFA10,SDHD,0.41
NDUFA10,UQCRHL,0.493
NDUFA10,NDUFA4L2,0.569
NDUFA10,SDHC,0.597
NDUFA10,SDHB,0.68
NDUFA10,SDHA,0.793
NDUFA10,PINK1,0.814
NDUFA10,UQCR10,0.902
NDUFA10,UQCR11,0.92
NDUFA10,UQCRH,0.932
NDUFA10,UQCRQ,0.953
NDUFA10,UQCRB,0.956
NDUFA10,UQCRFS1,0.971
NDUFA10,UQCRC2,0.986
NDUFA10,NDUFA4,0.988
NDUFA10,NDUFB1,0.995
NDUFA10,NDUFC1,0.998
NDUFA10,NDUFB3,0.999
NDUFA10,NDUFS1,0.999
NDUFA10,NDUFAB1,0.999
NDUFA10,NDUFV2,0.999
NDUFA10,NDUFC2,0.999
NDUFA10,NDUFA13,0.999
NDUFA10,NDUFB5,0.999
NDUFA10,NDUFB2,0.999
NDUFA10,NDUFA12,0.999
NDUFA10,NDUFA9,0.999
NDUFA10,NDUFA5,0.999
NDUFA10,NDUFB8,0.999
NDUFA10,NDUFA6,0.999
NDUFA10,NDUFS6,0.999
NDUFA10,NDUFA11,0.999
NDUFA10,NDUFS4,0.999
NDUFA10,NDUFA7,0.999
NDUFA10,NDUFS3,0.999
NDUFA10,NDUFV1,0.999
NDUFA10,NDUFA3,0.999
NDUFA10,NDUFB9,0.999
NDUFA10,NDUFA8,0.999
NDUFA10,NDUFS2,0.999
NDUFA10,NDUFS5,0.999
NDUFA10,NDUFB10,0.999
NDUFA10,NDUFV3,0.999
NDUFA10,NDUFB6,0.999
NDUFA10,NDUFS8,0.999
NDUFA11,NDUFB4,0.999
NDUFA11,UQCRC1,0.969
NDUFA11,NDUFB7,0.999
NDUFA11,NDUFS7,0.999
NDUFA11,TARDBP,0.65
NDUFA11,NDUFA2,0.999
NDUFA11,NDUFB5,0.999
NDUFA11,NDUFS3,0.999
NDUFA11,SDHA,0.477
NDUFA11,NDUFA9,0.999
NDUFA11,UQCRC2,0.914
NDUFA11,NDUFB10,0.999
NDUFA11,PSMB6,0.529
NDUFA11,NDUFS6,0.999
NDUFA11,NDUFB9,0.999
NDUFA11,NDUFC2,0.998
NDUFA11,NDUFS4,0.999
NDUFA11,NDUFB8,0.999
NDUFA11,NDUFA7,0.999
NDUFA11,UQCRFS1,0.999
NDUFA11,UQCRH,0.964
NDUFA11,NDUFS8,0.999
NDUFA11,NDUFV2,0.999
NDUFA11,NDUFA12,0.999
NDUFA11,UQCR10,0.999
NDUFA11,NDUFA4,0.98
NDUFA11,NDUFV3,0.999
NDUFA11,SDHC,0.581
NDUFA11,NDUFS2,0.999
NDUFA11,NDUFS5,0.999
NDUFA11,NDUFA8,0.999
NDUFA11,PINK1,0.656
NDUFA11,SDHB,0.827
NDUFA11,SDHD,0.48
NDUFA11,UQCRQ,0.997
NDUFA11,NDUFB6,0.999
NDUFA11,NDUFA4L2,0.544
NDUFA11,UQCRB,0.977
NDUFA11,UQCR11,0.99
NDUFA11,NDUFB2,0.996
NDUFA11,NDUFB1,0.997
NDUFA11,NDUFC1,0.997
NDUFA11,NDUFA6,0.999
NDUFA11,NDUFA5,0.999
NDUFA11,NDUFAB1,0.999
NDUFA11,NDUFS1,0.999
NDUFA11,NDUFB3,0.999
NDUFA11,NDUFA3,0.999
NDUFA11,NDUFV1,0.999
NDUFA11,NDUFA13,0.999
NDUFA12,NDUFB4,0.999
NDUFA12,UQCRC1,0.999
NDUFA12,NDUFB7,0.999
NDUFA12,NDUFS7,0.999
NDUFA12,TARDBP,0.657
NDUFA12,NDUFA2,0.999
NDUFA12,NDUFB5,0.999
NDUFA12,NDUFS3,0.999
NDUFA12,SDHA,0.773
NDUFA12,NDUFA9,0.999
NDUFA12,UQCRC2,0.983
NDUFA12,NDUFB10,0.999
NDUFA12,NDUFS6,0.999
NDUFA12,NDUFB9,0.999
NDUFA12,NDUFC2,0.999
NDUFA12,NDUFS4,0.999
NDUFA12,NDUFB8,0.999
NDUFA12,NDUFA7,0.999
NDUFA12,UQCRFS1,0.999
NDUFA12,UQCRH,0.997
NDUFA12,NDUFS8,0.999
NDUFA12,NDUFV2,0.999
NDUFA12,PINK1,0.67
NDUFA12,NDUFA4L2,0.917
NDUFA12,SDHB,0.931
NDUFA12,SDHD,0.931
NDUFA12,UQCRHL,0.943
NDUFA12,SDHC,0.951
NDUFA12,UQCR11,0.994
NDUFA12,UQCRQ,0.996
NDUFA12,NDUFB2,0.996
NDUFA12,NDUFB1,0.997
NDUFA12,NDUFA4,0.999
NDUFA12,NDUFA13,0.999
NDUFA12,NDUFB3,0.999
NDUFA12,NDUFAB1,0.999
NDUFA12,NDUFS1,0.999
NDUFA12,NDUFC1,0.999
NDUFA12,NDUFA5,0.999
NDUFA12,NDUFA6,0.999
NDUFA12,UQCRB,0.999
NDUFA12,NDUFV1,0.999
NDUFA12,NDUFA3,0.999
NDUFA12,NDUFB6,0.999
NDUFA12,NDUFA8,0.999
NDUFA12,UQCR10,0.999
NDUFA12,NDUFS2,0.999
NDUFA12,NDUFS5,0.999
NDUFA12,NDUFV3,0.999
NDUFA13,NDUFB4,0.999
NDUFA13,UQCRC1,0.982
NDUFA13,NDUFB7,0.999
NDUFA13,NDUFS7,0.999
NDUFA13,TARDBP,0.652
NDUFA13,NDUFA2,0.999
NDUFA13,NDUFB5,0.999
NDUFA13,NDUFS3,0.999
NDUFA13,SDHA,0.768
NDUFA13,NDUFA9,0.999
NDUFA13,UQCRC2,0.955
NDUFA13,NDUFB10,0.999
NDUFA13,PSMB6,0.524
NDUFA13,NDUFS6,0.999
NDUFA13,NDUFB9,0.999
NDUFA13,NDUFC2,0.999
NDUFA13,NDUFS4,0.999
NDUFA13,NDUFB8,0.999
NDUFA13,NDUFA7,0.999
NDUFA13,UQCRFS1,0.999
NDUFA13,UQCRH,0.991
NDUFA13,NDUFS8,0.999
NDUFA13,NDUFV2,0.999
NDUFA13,UQCR10,0.995
NDUFA13,NDUFA4,0.989
NDUFA13,NDUFV3,0.999
NDUFA13,SDHC,0.794
NDUFA13,NDUFS2,0.999
NDUFA13,NDUFS5,0.999
NDUFA13,NDUFA8,0.999
NDUFA13,PINK1,0.699
NDUFA13,SDHB,0.839
NDUFA13,SDHD,0.687
NDUFA13,UQCRQ,0.995
NDUFA13,NDUFB6,0.999
NDUFA13,NDUFA4L2,0.746
NDUFA13,VDAC1,0.657
NDUFA13,NDUFS1,0.999
NDUFA13,NDUFB3,0.999
NDUFA13,NDUFA5,0.999
NDUFA13,NDUFA3,0.999
NDUFA13,NDUFB2,0.997
NDUFA13,UQCRHL,0.866
NDUFA13,UQCRB,0.989
NDUFA13,UQCR11,0.995
NDUFA13,NDUFC1,0.997
NDUFA13,NDUFB1,0.998
NDUFA13,NDUFV1,0.999
NDUFA13,NDUFAB1,0.999
NDUFA13,NDUFA6,0.999
NDUFA2,NDUFB4,0.999
NDUFA2,UQCRC1,0.992
NDUFA2,NDUFB7,0.999
NDUFA2,NDUFS7,0.999
NDUFA2,TARDBP,0.656
NDUFA2,TOMM40,0.439
NDUFA2,PINK1,0.667
NDUFA2,NDUFA4L2,0.741
NDUFA2,SDHA,0.856
NDUFA2,SDHC,0.908
NDUFA2,SDHB,0.958
NDUFA2,UQCRC2,0.974
NDUFA2,UQCRHL,0.974
NDUFA2,SDHD,0.985
NDUFA2,UQCR11,0.994
NDUFA2,UQCRH,0.996
NDUFA2,UQCRB,0.997
NDUFA2,UQCRFS1,0.998
NDUFA2,UQCRQ,0.998
NDUFA2,NDUFB1,0.999
NDUFA2,NDUFS8,0.999
NDUFA2,NDUFB6,0.999
NDUFA2,UQCR10,0.999
NDUFA2,NDUFS2,0.999
NDUFA2,NDUFS5,0.999
NDUFA2,NDUFA8,0.999
NDUFA2,NDUFV3,0.999
NDUFA2,NDUFB10,0.999
NDUFA2,NDUFA3,0.999
NDUFA2,NDUFB9,0.999
NDUFA2,NDUFV1,0.999
NDUFA2,NDUFS3,0.999
NDUFA2,NDUFA7,0.999
NDUFA2,NDUFS4,0.999
NDUFA2,NDUFA5,0.999
NDUFA2,NDUFA9,0.999
NDUFA2,NDUFA6,0.999
NDUFA2,NDUFS6,0.999
NDUFA2,NDUFB8,0.999
NDUFA2,NDUFB2,0.999
NDUFA2,NDUFC2,0.999
NDUFA2,NDUFB5,0.999
NDUFA2,NDUFA4,0.999
NDUFA2,NDUFS1,0.999
NDUFA2,NDUFAB1,0.999
NDUFA2,NDUFV2,0.999
NDUFA2,NDUFB3,0.999
NDUFA2,NDUFC1,0.999
NDUFA3,NDUFB4,0.999
NDUFA3,UQCRC1,0.939
NDUFA3,NDUFB7,0.999
NDUFA3,NDUFS7,0.999
NDUFA3,TARDBP,0.652
NDUFA3,NDUFB5,0.999
NDUFA3,NDUFS3,0.999
NDUFA3,SDHA,0.457
NDUFA3,NDUFA9,0.999
NDUFA3,UQCRC2,0.921
NDUFA3,NDUFB10,0.999
NDUFA3,NDUFS6,0.999
NDUFA3,NDUFB9,0.999
NDUFA3,NDUFC2,0.998
NDUFA3,NDUFS4,0.999
NDUFA3,NDUFB8,0.999
NDUFA3,NDUFA7,0.999
NDUFA3,UQCRFS1,0.927
NDUFA3,UQCRH,0.948
NDUFA3,NDUFS8,0.999
NDUFA3,NDUFV2,0.999
NDUFA3,UQCR10,0.979
NDUFA3,NDUFA4,0.986
NDUFA3,NDUFV3,0.999
NDUFA3,SDHC,0.44
NDUFA3,NDUFS2,0.999
NDUFA3,NDUFS5,0.999
NDUFA3,NDUFA8,0.999
NDUFA3,PINK1,0.684
NDUFA3,SDHB,0.669
NDUFA3,SDHD,0.433
NDUFA3,UQCRQ,0.971
NDUFA3,NDUFB6,0.999
NDUFA3,NDUFA4L2,0.639
NDUFA3,NDUFS1,0.999
NDUFA3,NDUFB3,0.999
NDUFA3,NDUFA5,0.999
NDUFA3,UQCRHL,0.57
NDUFA3,UQCRB,0.906
NDUFA3,UQCR11,0.994
NDUFA3,NDUFB2,0.996
NDUFA3,NDUFB1,0.996
NDUFA3,NDUFAB1,0.999
NDUFA3,NDUFC1,0.999
NDUFA3,NDUFA6,0.999
NDUFA3,NDUFV1,0.999
NDUFA4,NDUFB4,0.993
NDUFA4,UQCRC1,0.89
NDUFA4,NDUFB7,0.982
NDUFA4,NDUFS7,0.983
NDUFA4,TARDBP,0.658
NDUFA4,NDUFB5,0.996
NDUFA4,PSMA6,0.492
NDUFA4,NDUFS3,0.989
NDUFA4,SDHA,0.476
NDUFA4,NDUFA9,0.988
NDUFA4,UQCRC2,0.98
NDUFA4,NDUFB10,0.989
NDUFA4,NDUFS6,0.988
NDUFA4,NDUFB9,0.995
NDUFA4,NDUFC2,0.988
NDUFA4,NDUFS4,0.99
NDUFA4,NDUFB8,0.996
NDUFA4,NDUFA7,0.993
NDUFA4,UQCRFS1,0.976
NDUFA4,UQCRH,0.926
NDUFA4,NDUFS8,0.989
NDUFA4,NDUFV2,0.991
NDUFA4,UQCR10,0.961
NDUFA4,TOMM40,0.432
NDUFA4,SDHC,0.454
NDUFA4,SDHB,0.603
NDUFA4,SDHD,0.694
NDUFA4,PINK1,0.814
NDUFA4,UQCRHL,0.843
NDUFA4,NDUFA4L2,0.904
NDUFA4,UQCRB,0.941
NDUFA4,UQCR11,0.958
NDUFA4,NDUFV3,0.979
NDUFA4,UQCRQ,0.98
NDUFA4,NDUFS5,0.982
NDUFA4,NDUFC1,0.982
NDUFA4,NDUFS1,0.983
NDUFA4,NDUFB1,0.984
NDUFA4,NDUFV1,0.988
NDUFA4,NDUFS2,0.988
NDUFA4,NDUFA8,0.989
NDUFA4,NDUFAB1,0.99
NDUFA4,NDUFB2,0.99
NDUFA4,NDUFB6,0.991
NDUFA4,NDUFB3,0.994
NDUFA4,NDUFA5,0.995
NDUFA4,NDUFA6,0.999
NDUFA4L2,NDUFB4,0.767
NDUFA4L2,UQCRC1,0.669
NDUFA4L2,NDUFB7,0.726
NDUFA4L2,NDUFS7,0.478
NDUFA4L2,TARDBP,0.65
NDUFA4L2,NDUFB5,0.805
NDUFA4L2,NDUFS3,0.726
NDUFA4L2,NDUFA9,0.601
NDUFA4L2,UQCRC2,0.678
NDUFA4L2,NDUFB10,0.673
NDUFA4L2,NDUFS6,0.668
NDUFA4L2,NDUFB9,0.824
NDUFA4L2,NDUFC2,0.682
NDUFA4L2,NDUFS4,0.709
NDUFA4L2,NDUFB8,0.821
NDUFA4L2,NDUFA7,0.804
NDUFA4L2,UQCRFS1,0.784
NDUFA4L2,UQCRH,0.819
NDUFA4L2,NDUFS8,0.736
NDUFA4L2,NDUFV2,0.663
NDUFA4L2,UQCR10,0.883
NDUFA4L2,NDUFV3,0.624
NDUFA4L2,NDUFS2,0.711
NDUFA4L2,NDUFS5,0.466
NDUFA4L2,NDUFA8,0.663
NDUFA4L2,PINK1,0.693
NDUFA4L2,SDHD,0.443
NDUFA4L2,UQCRQ,0.685
NDUFA4L2,NDUFB6,0.688
NDUFA4L2,NDUFS1,0.547
NDUFA4L2,NDUFB2,0.549
NDUFA4L2,NDUFAB1,0.552
NDUFA4L2,NDUFV1,0.62
NDUFA4L2,NDUFC1,0.624
NDUFA4L2,NDUFB3,0.677
NDUFA4L2,NDUFA6,0.774
NDUFA4L2,NDUFA5,0.794
NDUFA4L2,UQCRHL,0.835
NDUFA4L2,UQCRB,0.849
NDUFA4L2,UQCR11,0.899
NDUFA5,NDUFB4,0.999
NDUFA5,UQCRC1,0.992
NDUFA5,NDUFB7,0.999
NDUFA5,NDUFS7,0.999
NDUFA5,TARDBP,0.671
NDUFA5,NDUFB5,0.999
NDUFA5,NDUFS3,0.999
NDUFA5,SDHA,0.793
NDUFA5,NDUFA9,0.999
NDUFA5,UQCRC2,0.99
NDUFA5,NDUFB10,0.999
NDUFA5,NDUFS6,0.999
NDUFA5,NDUFB9,0.999
NDUFA5,NDUFC2,0.999
NDUFA5,NDUFS4,0.999
NDUFA5,NDUFB8,0.999
NDUFA5,NDUFA7,0.999
NDUFA5,UQCRFS1,0.999
NDUFA5,UQCRH,0.999
NDUFA5,NDUFS8,0.999
NDUFA5,NDUFV2,0.999
NDUFA5,UQCR10,0.999
NDUFA5,NDUFV3,0.999
NDUFA5,SDHC,0.902
NDUFA5,NDUFS2,0.999
NDUFA5,NDUFS5,0.999
NDUFA5,NDUFA8,0.999
NDUFA5,PINK1,0.702
NDUFA5,SDHB,0.73
NDUFA5,SDHD,0.872
NDUFA5,UQCRQ,0.994
NDUFA5,NDUFB6,0.999
NDUFA5,VDAC1,0.516
NDUFA5,NDUFS1,0.999
NDUFA5,NDUFB3,0.999
NDUFA5,UQCR11,0.981
NDUFA5,UQCRHL,0.987
NDUFA5,NDUFB1,0.998
NDUFA5,NDUFB2,0.998
NDUFA5,NDUFV1,0.999
NDUFA5,UQCRB,0.999
NDUFA5,NDUFA6,0.999
NDUFA5,NDUFC1,0.999
NDUFA5,NDUFAB1,0.999
NDUFA6,NDUFB4,0.999
NDUFA6,UQCRC1,0.987
NDUFA6,NDUFB7,0.999
NDUFA6,NDUFS7,0.999
NDUFA6,TARDBP,0.657
NDUFA6,NDUFB5,0.999
NDUFA6,NDUFS3,0.999
NDUFA6,SDHA,0.766
NDUFA6,NDUFA9,0.999
NDUFA6,UQCRC2,0.97
NDUFA6,NDUFB10,0.999
NDUFA6,NDUFS6,0.999
NDUFA6,NDUFB9,0.999
NDUFA6,NDUFC2,0.999
NDUFA6,NDUFS4,0.999
NDUFA6,NDUFB8,0.999
NDUFA6,NDUFA7,0.999
NDUFA6,UQCRFS1,0.999
NDUFA6,UQCRH,0.998
NDUFA6,NDUFS8,0.999
NDUFA6,NDUFV2,0.999
NDUFA6,UQCR10,0.999
NDUFA6,NDUFV3,0.999
NDUFA6,SDHC,0.897
NDUFA6,NDUFS2,0.999
NDUFA6,UBQLN4,0.522
NDUFA6,NDUFS5,0.999
NDUFA6,NDUFA8,0.999
NDUFA6,PINK1,0.684
NDUFA6,SDHB,0.863
NDUFA6,SDHD,0.93
NDUFA6,UQCRQ,0.997
NDUFA6,NDUFB6,0.999
NDUFA6,NDUFS1,0.999
NDUFA6,NDUFB3,0.999
NDUFA6,NDUFB2,0.999
NDUFA6,UQCRB,0.999
NDUFA6,NDUFC1,0.999
NDUFA6,NDUFAB1,0.999
NDUFA6,UQCR11,0.991
NDUFA6,UQCRHL,0.978
NDUFA6,NDUFV1,0.999
NDUFA6,NDUFB1,0.999
NDUFA7,NDUFB4,0.999
NDUFA7,UQCRC1,0.95
NDUFA7,NDUFB7,0.999
NDUFA7,NDUFS7,0.999
NDUFA7,TARDBP,0.657
NDUFA7,NDUFB5,0.999
NDUFA7,NDUFS3,0.999
NDUFA7,NDUFA9,0.999
NDUFA7,UQCRC2,0.944
NDUFA7,NDUFB10,0.999
NDUFA7,NDUFS6,0.999
NDUFA7,NDUFB9,0.999
NDUFA7,NDUFC2,0.999
NDUFA7,NDUFS4,0.999
NDUFA7,NDUFB8,0.999
NDUFA7,SDHC,0.477
NDUFA7,SDHD,0.527
NDUFA7,SDHB,0.591
NDUFA7,UQCRHL,0.642
NDUFA7,PINK1,0.687
NDUFA7,UQCRFS1,0.929
NDUFA7,UQCRB,0.957
NDUFA7,UQCRH,0.971
NDUFA7,UQCRQ,0.977
NDUFA7,UQCR11,0.989
NDUFA7,UQCR10,0.992
NDUFA7,NDUFB1,0.998
NDUFA7,NDUFV1,0.999
NDUFA7,NDUFB6,0.999
NDUFA7,NDUFS8,0.999
NDUFA7,NDUFA8,0.999
NDUFA7,NDUFS5,0.999
NDUFA7,NDUFS2,0.999
NDUFA7,NDUFV3,0.999
NDUFA7,NDUFB3,0.999
NDUFA7,NDUFAB1,0.999
NDUFA7,NDUFS1,0.999
NDUFA7,NDUFV2,0.999
NDUFA7,NDUFC1,0.999
NDUFA7,NDUFB2,0.999
NDUFA8,NDUFB4,0.999
NDUFA8,UQCRC1,0.992
NDUFA8,NDUFB7,0.999
NDUFA8,NDUFS7,0.999
NDUFA8,TARDBP,0.654
NDUFA8,NDUFB5,0.999
NDUFA8,NDUFS3,0.999
NDUFA8,SDHA,0.813
NDUFA8,NDUFA9,0.999
NDUFA8,UQCRC2,0.988
NDUFA8,NDUFB10,0.999
NDUFA8,PSMB6,0.427
NDUFA8,NDUFS6,0.999
NDUFA8,NDUFB9,0.999
NDUFA8,NDUFC2,0.999
NDUFA8,NDUFS4,0.999
NDUFA8,NDUFB8,0.999
NDUFA8,UQCRFS1,0.997
NDUFA8,UQCRH,0.996
NDUFA8,NDUFS8,0.999
NDUFA8,NDUFV2,0.999
NDUFA8,UQCR10,0.999
NDUFA8,NDUFV3,0.999
NDUFA8,SDHC,0.914
NDUFA8,NDUFS2,0.999
NDUFA8,NDUFS5,0.999
NDUFA8,PSMC6,0.405
NDUFA8,VDAC1,0.513
NDUFA8,PINK1,0.712
NDUFA8,SDHD,0.951
NDUFA8,SDHB,0.952
NDUFA8,UQCRHL,0.961
NDUFA8,UQCR11,0.983
NDUFA8,UQCRQ,0.995
NDUFA8,NDUFB2,0.997
NDUFA8,NDUFC1,0.998
NDUFA8,NDUFV1,0.999
NDUFA8,NDUFB1,0.999
NDUFA8,NDUFB6,0.999
NDUFA8,NDUFB3,0.999
NDUFA8,NDUFS1,0.999
NDUFA8,NDUFAB1,0.999
NDUFA8,UQCRB,0.999
NDUFA9,NDUFB4,0.999
NDUFA9,UQCRC1,0.998
NDUFA9,NDUFB7,0.999
NDUFA9,NDUFS7,0.999
NDUFA9,TARDBP,0.652
NDUFA9,NDUFB5,0.999
NDUFA9,NDUFS3,0.999
NDUFA9,SDHA,0.982
NDUFA9,TOMM40,0.429
NDUFA9,PINK1,0.737
NDUFA9,VDAC1,0.77
NDUFA9,UQCRHL,0.783
NDUFA9,SDHD,0.887
NDUFA9,SDHC,0.902
NDUFA9,UQCR11,0.939
NDUFA9,SDHB,0.965
NDUFA9,UQCRH,0.971
NDUFA9,UQCRQ,0.985
NDUFA9,UQCRB,0.989
NDUFA9,NDUFC1,0.993
NDUFA9,NDUFB2,0.995
NDUFA9,UQCRC2,0.997
NDUFA9,NDUFV3,0.999
NDUFA9,NDUFB10,0.999
NDUFA9,NDUFS2,0.999
NDUFA9,NDUFS5,0.999
NDUFA9,UQCR10,0.999
NDUFA9,NDUFS8,0.999
NDUFA9,NDUFB6,0.999
NDUFA9,NDUFB1,0.999
NDUFA9,NDUFS4,0.999
NDUFA9,NDUFB9,0.999
NDUFA9,NDUFV1,0.999
NDUFA9,UQCRFS1,0.999
NDUFA9,NDUFB8,0.999
NDUFA9,NDUFS6,0.999
NDUFA9,NDUFV2,0.999
NDUFA9,NDUFAB1,0.999
NDUFA9,NDUFS1,0.999
NDUFA9,NDUFB3,0.999
NDUFA9,NDUFC2,0.999
NDUFAB1,NDUFB4,0.999
NDUFAB1,UQCRC1,0.983
NDUFAB1,NDUFB7,0.999
NDUFAB1,NDUFS7,0.999
NDUFAB1,TARDBP,0.655
NDUFAB1,NDUFB5,0.999
